smiles_std,ALogp2,nAcid,nAromBond,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nBase,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,SC-4,FMF,nHBAcc,nHBDon,HybRatio,Kier2,Kier3,khs.sLi,khs.ssBe,khs.ssBH,khs.sssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.dssC,khs.aasC,khs.aaaC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,nAtomP,nAtomLAC,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,MLogP,nRotB,LipinskiFailures,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,TopoPSA,VAdjMat,WTPT-2,WTPT-3,WTPT-4,WTPT-5,XLogP,Zagreb
C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,0.1264513599999983,0.0,0.0,-0.1203627472512717,-0.3014040166519896,0.146967565586942,0.0522288789565837,34.14885835228833,11.704030230451236,19.00013943791882,-0.417962866346142,0.3845288931564524,4.561221568592582,12.81004472576576,0.0,0.0,0.0,5.0,1.0,3.0,6.0,0.3707908118985982,0.6071428571428571,6.0,4.0,0.7142857142857143,6.497686009255963,2.395124716553288,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,0.1666666666666666,3.968348810197456,3.772242510552996,3.0238732405701403,7.098323376798651,5.851085878768621,11.125685095016234,2.406851949670727,2.6065026725134657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,115.06,5.954196310386876,2.0200885121074785,17.6645597397741,15.06492699568794,0.0,0.6689999999999996,168.0
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,1.0695696399999972,0.0,0.0,-0.1044777807234201,-0.2095146515732087,0.0653763235260846,0.0167195141846138,29.87234517770473,11.715681486460763,16.00895940045677,-0.4144409891773457,0.3709025015777092,4.529471067192806,12.645026667267688,0.0,0.0,0.0,4.0,1.0,3.0,7.0,0.3219752754296894,0.6538461538461539,5.0,2.0,0.7619047619047619,6.25,2.4860198911615687,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,0.1666666666666666,4.439191750381925,3.9971965059329175,2.3189837636060755,9.15236923260434,6.86643562625151,8.003868130077175,1.1052094495921163,1.642784601307477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,91.67,5.857980995127573,2.037393458018632,12.555494826861665,12.555494826861665,0.0,0.14,154.0
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,5.694427689999987,0.0,0.0,-0.0850523080005117,-0.1990287260872995,0.0450732318150218,0.0266724473632946,28.097876142163784,11.715798374477227,16.00768509722899,-0.4144302376413698,0.3686410140515747,4.524428085222836,12.555009445106938,0.0,0.0,0.0,3.0,1.0,3.0,8.0,0.3219752754296894,0.68,4.0,2.0,0.8095238095238095,6.0,2.370612244897959,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,0.1666666666666666,5.083304550052069,3.3388750165881267,2.3189837636060755,11.851238241525406,4.643316712339544,6.706373757284563,1.1052094495921163,0.9969464817210032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,74.6,5.807354922057604,2.0456639229832336,9.973563608765724,9.973563608765724,0.0,2.427,148.0
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,1.480845609999997,0.0,0.0,-0.1060955236903801,-0.1986756221521034,0.065021802553856,0.022407200586738,29.87234517770473,11.715767938626248,16.008038345579344,-0.4209105902236762,0.3691729105606501,4.531797162046236,12.688531314232584,0.0,0.0,0.0,3.0,1.0,3.0,8.0,0.3219752754296894,0.6538461538461539,5.0,3.0,0.8095238095238095,6.25,2.4860198911615687,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,0.1666666666666666,4.439191750381925,3.9971965059329175,2.3189837636060755,9.15236923260434,6.86643562625151,8.003868130077175,1.1052094495921163,1.642784601307477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,94.83,5.857980995127573,2.037393458018632,12.555494826861665,12.555494826861665,0.0,0.5530000000000004,154.0
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,2.004772809999998,1.0,0.0,-0.3258047267492134,-0.0775787951282263,0.0766504543592234,-0.2876996731123702,39.19575228432757,11.715767915626593,16.01433632714773,-0.4208766388662797,0.393344375901785,3.687295791636085,12.70336497796843,0.0,0.0,2.0,3.0,1.0,3.0,10.0,0.3219752754296894,0.5151515151515151,8.0,3.0,0.76,9.465066174207449,4.3895747599451305,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,1.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,0.1666666666666666,4.668109230604797,4.151320348141912,2.3189837636060755,11.153213165993016,7.924486724405033,8.265927573882603,1.1052094495921163,2.777119163948473,1.4904666026077629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,138.2,6.169925001442312,2.0189108958317274,20.456302770168936,20.456302770168936,0.0,0.2340000000000003,186.0
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(N)=O,0.6621076899999989,0.0,0.0,-0.2956263032981585,-0.0967355099974656,0.0768117700896977,-0.2383136507967729,38.7812635500631,11.71576791522923,16.01270408507132,-0.4208734422159229,0.3870165933293962,4.000507692370547,12.70428748360854,0.0,0.0,2.0,3.0,1.0,3.0,10.0,0.3219752754296894,0.5151515151515151,8.0,3.0,0.76,9.465066174207449,4.3895747599451305,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,1.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,0.1666666666666666,4.668109230604797,4.151320348141912,2.3189837636060755,11.153213165993016,7.924486724405033,8.265927573882603,1.1052094495921163,1.952004189983381,1.290945263310367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,143.99,6.169925001442312,2.0189108958317274,20.456302770168936,18.07697992928699,2.379322840881961,-0.4939999999999996,186.0
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCCCCC(=O)O,7.75344025,1.0,0.0,-0.3413444128486308,-0.1231048864255196,0.0903908091742568,-0.016290344942103,42.19575228432757,11.715767891077958,16.014342338314165,-0.4208794275617516,0.387332808197712,3.696868346174127,12.70608399687185,0.0,0.0,2.0,3.0,1.0,3.0,13.0,0.3219752754296894,0.4722222222222222,8.0,3.0,0.7857142857142857,11.238888888888887,5.406462585034014,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,1.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,0.1666666666666666,4.880270992529751,4.0386423446762825,2.3189837636060755,15.956366042981086,7.384198564458237,7.995449860263553,1.1052094495921163,2.4161971741781625,1.3031735420871409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,138.2,6.285402218862249,2.017300670218789,20.48363407411717,20.48363407411717,0.0,1.5190000000000006,198.0
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCCCCC(N)=O,4.762433290000001,0.0,0.0,-0.3088595627866702,-0.1342433850771631,0.0912546699979764,-0.0185151813471212,41.7812635500631,11.715767890684944,16.01270922800429,-0.4208762629019867,0.3847293746776041,4.010048445151642,12.706268646319645,0.0,0.0,2.0,3.0,1.0,3.0,13.0,0.3219752754296894,0.4722222222222222,8.0,3.0,0.7857142857142857,11.238888888888887,5.406462585034014,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,1.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,0.1666666666666666,4.880270992529751,4.0386423446762825,2.3189837636060755,15.956366042981086,7.384198564458237,7.995449860263553,1.1052094495921163,1.770749978638285,1.193679763332484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,143.99,6.285402218862249,2.017300670218789,20.48363407411717,18.10189161110718,2.381742463009986,0.7910000000000004,198.0
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCCCCO,5.787873639999995,0.0,0.0,-0.2819158036856997,-0.1316214327961159,0.0977286589993046,-0.0078910074770439,39.42128324878662,11.715767899385376,16.012203064521913,-0.4236533857929876,0.3841845174265245,3.942941532315847,12.705418878089102,0.0,0.0,1.0,3.0,1.0,4.0,12.0,0.3219752754296894,0.5,7.0,3.0,0.8148148148148148,10.400738688827332,4.720999405116002,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,0.1666666666666666,4.880270992529751,4.1367527093224,2.3189837636060755,15.956366042981086,7.435960624908306,8.311647286686254,1.1052094495921163,1.8229920132921515,1.2205432007722363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,121.13,6.20945336562895,2.023233859909753,18.12871892053184,18.12871892053184,0.0,1.0590000000000002,188.0
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C=O)[C@@H](C(=O)CO)CC[C@@H]12,1.2499240000000018,0.0,0.0,-0.1428134122310245,-0.1240630475584953,0.1029241832163823,-0.1296114533354548,29.87234517770473,11.715807703554685,16.008923900210082,-0.4207915351812802,0.3396398939479709,4.48217328098413,12.681942478627551,0.0,0.0,1.0,3.0,1.0,2.0,8.0,0.2011844635310912,0.6538461538461539,5.0,2.0,0.7619047619047619,6.805293005671078,2.703673469387755,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,0.0,2.457606667196251,2.265327594494314,0.894427190999916,11.281305056387968,9.050330552353277,6.788339317661063,0.25,1.4989481914158802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,91.67,5.857980995127573,2.048112669987196,12.567203815482914,12.567203815482914,0.0,0.257,150.0
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,1.480845609999997,0.0,0.0,-0.1060955236903801,-0.1986756221521034,0.065021802553856,0.022407200586738,29.87234517770473,11.715767938626248,16.008038345579344,-0.4209105902236762,0.3691729105606501,4.531797162046236,12.688531314232584,0.0,0.0,0.0,3.0,1.0,3.0,8.0,0.3219752754296894,0.6538461538461539,5.0,3.0,0.8095238095238095,6.25,2.4860198911615687,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,0.1666666666666666,4.439191750381925,3.9971965059329175,2.3189837636060755,9.15236923260434,6.86643562625151,8.003868130077175,1.1052094495921163,1.642784601307477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,94.83,5.857980995127573,2.037393458018632,12.555494826861665,12.555494826861665,0.0,0.5530000000000004,154.0
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,14.237038239999997,0.0,6.0,-0.0442158892269089,-0.0393483250588228,0.0009193035458432,0.0080365301647787,21.54893807108189,11.68503464819442,16.006093422860143,-0.400562376482619,0.3198068870312008,5.032537449915873,11.505736719463211,0.0,0.0,0.0,5.0,2.0,1.0,6.0,0.1178511301977579,0.85,2.0,1.0,0.6111111111111112,4.75,1.9608401566393732,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,3.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,0.0,2.202594807212814,1.8403081227010007,1.0,10.5026299094428,7.762009630236172,2.6751236219107266,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,37.3,5.523561956057013,2.088349803559617,5.093016508400799,5.093016508400799,0.0,3.625,118.0
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,14.536681289999986,0.0,6.0,-0.0433522181576011,-0.0250234428781001,0.005731973847931,0.007936967223582,21.54893807108189,11.685035381856498,15.999019076986333,-0.4203072874187135,0.3103384664141484,5.032831601008996,11.526251207624563,0.0,0.0,0.0,4.0,2.0,1.0,7.0,0.1178511301977579,0.85,2.0,2.0,0.6666666666666666,4.75,1.9608401566393732,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,0.0,2.202594807212814,1.8403081227010007,1.0,10.5026299094428,7.762009630236172,2.6751236219107266,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,40.46,5.523561956057013,2.088349803559617,5.093016508400799,5.093016508400799,0.0,4.232,118.0
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,8.098577639999986,0.0,6.0,-0.0536386796213978,-0.092738201961694,0.041556983775008,0.011274242482834,23.32340710662284,11.685035373148898,16.00013008261358,-0.4218536009234734,0.3114069820796135,5.033750284175071,11.595531003358502,0.0,0.0,0.0,4.0,2.0,1.0,7.0,0.1178511301977579,0.8095238095238095,3.0,3.0,0.6666666666666666,5.0,2.066326530612245,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,0.0,1.8836870760260955,2.166547775355553,1.0,8.559689041667726,9.742566755462722,3.1617412604678483,0.0,0.4481404746557165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,60.69,5.584962500721157,2.0772950432398734,7.617498982703744,7.617498982703744,0.0,3.631,124.0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,9.745635239999988,0.0,0.0,-0.0840232114330337,-0.1423432354117166,0.0635254322362575,-0.0094572108896062,26.32340710662284,11.715801421431314,16.00734994486454,-0.4147430803143932,0.3318951081686195,4.4654687582646,12.538703729289397,0.0,0.0,0.0,3.0,1.0,3.0,8.0,0.2357022603955158,0.7083333333333334,3.0,1.0,0.8095238095238095,6.020551649540292,2.4814453125,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,0.1666666666666666,5.083304550052069,3.9158973933228873,1.788854381999832,11.851238241525406,6.496457355542058,5.80205850268521,0.25,0.4085289703216219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,54.370000000000005,5.754887502163469,2.057567798579545,7.4558231167180065,7.4558231167180065,0.0,3.7889999999999993,140.0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,11.110888889999991,0.0,0.0,-0.0591351052649278,-0.0415756908319675,0.0123802355695142,-0.0049497764864583,22.54893807108189,11.715833785921657,16.006093367713497,-0.4206287815229254,0.3212488987766513,4.794413458804761,12.481372036058598,0.0,0.0,0.0,2.0,1.0,2.0,9.0,0.2357022603955158,0.8095238095238095,2.0,1.0,0.8421052631578947,4.746877054569362,1.9262782401902496,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,0.1666666666666666,4.763321281219133,3.4982700604631765,1.788854381999832,10.5026299094428,5.026097724552823,5.282134177669156,0.25,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,37.3,5.584962500721157,2.0721425234379565,5.08465560301042,5.08465560301042,0.0,3.6349999999999993,126.0
